index,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS2M
2025-05-22 08:00:00+00:00,2025,5,22,8,482.5,29.9,1.78
2025-05-22 09:00:00+00:00,2025,5,22,9,697.12,31.46,1.91
2025-05-22 10:00:00+00:00,2025,5,22,10,835.78,32.71,2.3
2025-05-22 11:00:00+00:00,2025,5,22,11,913.1,33.58,2.76
2025-05-22 12:00:00+00:00,2025,5,22,12,975.25,34.06,3.15
2025-05-22 13:00:00+00:00,2025,5,22,13,896.58,34.4,3.51
2025-05-22 14:00:00+00:00,2025,5,22,14,780.35,34.27,3.67
2025-05-22 15:00:00+00:00,2025,5,22,15,601.88,33.84,3.59
2025-05-22 16:00:00+00:00,2025,5,22,16,398.42,33.25,3.39
2025-05-22 17:00:00+00:00,2025,5,22,17,186.6,32.28,3.0
2025-05-22 18:00:00+00:00,2025,5,22,18,29.92,30.59,2.28
2025-05-22 19:00:00+00:00,2025,5,22,19,0.0,28.96,2.07
2025-05-22 20:00:00+00:00,2025,5,22,20,0.0,28.23,2.37
2025-05-22 21:00:00+00:00,2025,5,22,21,0.0,27.68,2.4
2025-05-22 22:00:00+00:00,2025,5,22,22,0.0,27.23,2.38
2025-05-22 23:00:00+00:00,2025,5,22,23,0.0,26.83,2.37
2025-05-23 00:00:00+00:00,2025,5,23,0,0.0,26.53,2.26
2025-05-23 01:00:00+00:00,2025,5,23,1,0.0,26.42,2.12
2025-05-23 02:00:00+00:00,2025,5,23,2,0.0,26.34,2.04
2025-05-23 03:00:00+00:00,2025,5,23,3,0.0,26.24,2.06
2025-05-23 04:00:00+00:00,2025,5,23,4,0.0,26.16,1.98
2025-05-23 05:00:00+00:00,2025,5,23,5,3.95,26.11,1.89
2025-05-23 06:00:00+00:00,2025,5,23,6,82.5,27.3,2.45
2025-05-23 07:00:00+00:00,2025,5,23,7,263.05,28.43,3.03
2025-05-23 08:00:00+00:00,2025,5,23,8,456.23,29.41,3.33
2025-05-23 09:00:00+00:00,2025,5,23,9,638.75,30.33,3.43
2025-05-23 10:00:00+00:00,2025,5,23,10,723.95,31.23,3.49
2025-05-23 11:00:00+00:00,2025,5,23,11,830.83,32.16,3.77
2025-05-23 12:00:00+00:00,2025,5,23,12,858.7,32.98,4.13
2025-05-23 13:00:00+00:00,2025,5,23,13,760.47,33.14,4.26
2025-05-23 14:00:00+00:00,2025,5,23,14,607.88,32.89,4.2
2025-05-23 15:00:00+00:00,2025,5,23,15,448.83,32.58,4.03
2025-05-23 16:00:00+00:00,2025,5,23,16,308.6,32.09,3.67
2025-05-23 17:00:00+00:00,2025,5,23,17,142.23,31.24,3.0
2025-05-23 18:00:00+00:00,2025,5,23,18,21.77,29.68,1.75
2025-05-23 19:00:00+00:00,2025,5,23,19,0.0,28.42,1.27
2025-05-23 20:00:00+00:00,2025,5,23,20,0.0,28.05,1.1
2025-05-23 21:00:00+00:00,2025,5,23,21,0.0,27.76,0.94
2025-05-23 22:00:00+00:00,2025,5,23,22,0.0,27.5,0.9
2025-05-23 23:00:00+00:00,2025,5,23,23,0.0,27.17,1.2
2025-05-24 00:00:00+00:00,2025,5,24,0,0.0,26.64,1.67
2025-05-24 01:00:00+00:00,2025,5,24,1,0.0,26.01,2.1
2025-05-24 02:00:00+00:00,2025,5,24,2,0.0,25.28,2.55
2025-05-24 03:00:00+00:00,2025,5,24,3,0.0,24.45,2.97
2025-05-24 04:00:00+00:00,2025,5,24,4,0.0,23.63,3.27
2025-05-24 05:00:00+00:00,2025,5,24,5,3.9,23.1,3.53
2025-05-24 06:00:00+00:00,2025,5,24,6,68.68,23.29,4.17
2025-05-24 07:00:00+00:00,2025,5,24,7,223.12,24.08,5.01
2025-05-24 08:00:00+00:00,2025,5,24,8,400.88,25.31,5.61
2025-05-24 09:00:00+00:00,2025,5,24,9,564.95,26.69,5.69
2025-05-24 10:00:00+00:00,2025,5,24,10,610.25,28.05,5.44
2025-05-24 11:00:00+00:00,2025,5,24,11,752.17,29.27,5.09
2025-05-24 12:00:00+00:00,2025,5,24,12,684.78,30.38,4.5
2025-05-24 13:00:00+00:00,2025,5,24,13,626.35,31.3,3.71
2025-05-24 14:00:00+00:00,2025,5,24,14,525.38,31.88,3.18
2025-05-24 15:00:00+00:00,2025,5,24,15,420.6,31.98,2.98
2025-05-24 16:00:00+00:00,2025,5,24,16,270.6,31.54,2.97
2025-05-24 17:00:00+00:00,2025,5,24,17,121.03,30.47,2.97
2025-05-24 18:00:00+00:00,2025,5,24,18,19.9,28.65,2.63
2025-05-24 19:00:00+00:00,2025,5,24,19,0.0,26.89,2.99
2025-05-24 20:00:00+00:00,2025,5,24,20,0.0,25.74,3.65
2025-05-24 21:00:00+00:00,2025,5,24,21,0.0,24.92,3.74
2025-05-24 22:00:00+00:00,2025,5,24,22,0.0,24.49,3.7
2025-05-24 23:00:00+00:00,2025,5,24,23,0.0,24.11,3.53
2025-05-25 00:00:00+00:00,2025,5,25,0,0.0,23.73,3.17
2025-05-25 01:00:00+00:00,2025,5,25,1,0.0,23.27,2.81
2025-05-25 02:00:00+00:00,2025,5,25,2,0.0,22.88,2.81
2025-05-25 03:00:00+00:00,2025,5,25,3,0.0,22.57,2.9
2025-05-25 04:00:00+00:00,2025,5,25,4,0.0,22.27,2.93
2025-05-25 05:00:00+00:00,2025,5,25,5,2.03,22.0,2.93
2025-05-25 06:00:00+00:00,2025,5,25,6,36.95,22.47,3.46
2025-05-25 07:00:00+00:00,2025,5,25,7,116.85,24.0,3.77
2025-05-25 08:00:00+00:00,2025,5,25,8,211.98,25.92,3.89
2025-05-25 09:00:00+00:00,2025,5,25,9,304.88,27.42,3.72
2025-05-25 10:00:00+00:00,2025,5,25,10,401.35,28.53,3.32
2025-05-25 11:00:00+00:00,2025,5,25,11,313.0,29.22,3.06
2025-05-25 12:00:00+00:00,2025,5,25,12,309.88,29.74,2.86
2025-05-25 13:00:00+00:00,2025,5,25,13,329.6,30.0,2.75
2025-05-25 14:00:00+00:00,2025,5,25,14,205.57,29.9,2.8
2025-05-25 15:00:00+00:00,2025,5,25,15,129.18,29.25,2.96
2025-05-25 16:00:00+00:00,2025,5,25,16,73.62,28.27,3.2
2025-05-25 17:00:00+00:00,2025,5,25,17,34.75,27.14,3.33
2025-05-25 18:00:00+00:00,2025,5,25,18,5.43,25.86,3.03
2025-05-25 19:00:00+00:00,2025,5,25,19,0.0,24.78,2.69
2025-05-25 20:00:00+00:00,2025,5,25,20,0.0,24.08,2.5
2025-05-25 21:00:00+00:00,2025,5,25,21,0.0,23.42,2.48
2025-05-25 22:00:00+00:00,2025,5,25,22,0.0,22.84,2.81
2025-05-25 23:00:00+00:00,2025,5,25,23,0.0,22.32,3.08
2025-05-26 00:00:00+00:00,2025,5,26,0,0.0,21.84,3.1
2025-05-26 01:00:00+00:00,2025,5,26,1,0.0,21.36,3.03
2025-05-26 02:00:00+00:00,2025,5,26,2,0.0,20.99,3.07
2025-05-26 03:00:00+00:00,2025,5,26,3,0.0,20.73,3.05
2025-05-26 04:00:00+00:00,2025,5,26,4,0.0,20.53,2.97
2025-05-26 05:00:00+00:00,2025,5,26,5,2.65,20.42,2.9
2025-05-26 06:00:00+00:00,2025,5,26,6,33.1,20.88,3.16
2025-05-26 07:00:00+00:00,2025,5,26,7,85.07,21.77,3.45
2025-05-26 08:00:00+00:00,2025,5,26,8,146.75,23.38,3.89
2025-05-26 09:00:00+00:00,2025,5,26,9,338.23,25.35,4.05
2025-05-26 10:00:00+00:00,2025,5,26,10,459.65,27.21,3.92
2025-05-26 11:00:00+00:00,2025,5,26,11,709.42,28.77,3.68
2025-05-26 12:00:00+00:00,2025,5,26,12,733.65,29.89,3.36
2025-05-26 13:00:00+00:00,2025,5,26,13,486.17,30.19,2.92
2025-05-26 14:00:00+00:00,2025,5,26,14,437.12,29.79,2.49
2025-05-26 15:00:00+00:00,2025,5,26,15,312.98,29.45,2.33
2025-05-26 16:00:00+00:00,2025,5,26,16,216.77,29.0,2.3
2025-05-26 17:00:00+00:00,2025,5,26,17,67.43,28.18,2.31
2025-05-26 18:00:00+00:00,2025,5,26,18,15.2,26.79,1.91
2025-05-26 19:00:00+00:00,2025,5,26,19,0.0,25.32,1.63
2025-05-26 20:00:00+00:00,2025,5,26,20,0.0,24.64,1.79
2025-05-26 21:00:00+00:00,2025,5,26,21,0.0,24.09,1.91
2025-05-26 22:00:00+00:00,2025,5,26,22,0.0,23.52,2.11
2025-05-26 23:00:00+00:00,2025,5,26,23,0.0,23.16,2.32
2025-05-27 00:00:00+00:00,2025,5,27,0,0.0,22.75,2.36
2025-05-27 01:00:00+00:00,2025,5,27,1,0.0,22.36,2.3
2025-05-27 02:00:00+00:00,2025,5,27,2,0.0,22.13,2.35
2025-05-27 03:00:00+00:00,2025,5,27,3,0.0,21.94,2.43
2025-05-27 04:00:00+00:00,2025,5,27,4,0.0,21.81,2.48
2025-05-27 05:00:00+00:00,2025,5,27,5,2.33,21.7,2.59
2025-05-27 06:00:00+00:00,2025,5,27,6,62.03,22.13,3.1
2025-05-27 07:00:00+00:00,2025,5,27,7,174.57,22.96,3.24
2025-05-27 08:00:00+00:00,2025,5,27,8,326.08,23.8,3.38
2025-05-27 09:00:00+00:00,2025,5,27,9,542.53,24.51,3.75
2025-05-27 10:00:00+00:00,2025,5,27,10,618.03,25.73,3.92
2025-05-27 11:00:00+00:00,2025,5,27,11,764.83,27.13,3.57
2025-05-27 12:00:00+00:00,2025,5,27,12,639.58,28.09,3.12
2025-05-27 13:00:00+00:00,2025,5,27,13,451.83,28.96,2.84
2025-05-27 14:00:00+00:00,2025,5,27,14,365.55,29.33,2.77
2025-05-27 15:00:00+00:00,2025,5,27,15,251.48,29.38,2.87
2025-05-27 16:00:00+00:00,2025,5,27,16,173.77,29.21,3.12
2025-05-27 17:00:00+00:00,2025,5,27,17,80.32,28.18,3.26
2025-05-27 18:00:00+00:00,2025,5,27,18,12.27,26.5,3.02
2025-05-27 19:00:00+00:00,2025,5,27,19,0.0,25.08,3.04
2025-05-27 20:00:00+00:00,2025,5,27,20,0.0,24.44,3.12
2025-05-27 21:00:00+00:00,2025,5,27,21,0.0,23.95,3.0
2025-05-27 22:00:00+00:00,2025,5,27,22,0.0,23.55,2.87
2025-05-27 23:00:00+00:00,2025,5,27,23,0.0,23.15,2.56
2025-05-28 00:00:00+00:00,2025,5,28,0,0.0,22.84,2.49
2025-05-28 01:00:00+00:00,2025,5,28,1,0.0,22.62,2.55
2025-05-28 02:00:00+00:00,2025,5,28,2,0.0,22.35,2.39
2025-05-28 03:00:00+00:00,2025,5,28,3,0.0,22.14,2.27
2025-05-28 04:00:00+00:00,2025,5,28,4,0.0,22.07,2.23
2025-05-28 05:00:00+00:00,2025,5,28,5,2.22,22.11,2.4
2025-05-28 06:00:00+00:00,2025,5,28,6,38.65,23.04,3.47
2025-05-28 07:00:00+00:00,2025,5,28,7,123.93,24.29,4.07
2025-05-28 08:00:00+00:00,2025,5,28,8,214.75,25.55,4.19
2025-05-28 09:00:00+00:00,2025,5,28,9,298.17,26.89,4.17
2025-05-28 10:00:00+00:00,2025,5,28,10,389.2,28.09,4.18
2025-05-28 11:00:00+00:00,2025,5,28,11,462.42,28.93,4.23
2025-05-28 12:00:00+00:00,2025,5,28,12,515.85,29.21,4.27
2025-05-28 13:00:00+00:00,2025,5,28,13,373.02,29.27,4.26
2025-05-28 14:00:00+00:00,2025,5,28,14,392.88,29.1,4.21
2025-05-28 15:00:00+00:00,2025,5,28,15,301.83,28.63,3.99
2025-05-28 16:00:00+00:00,2025,5,28,16,150.2,28.04,3.57
2025-05-28 17:00:00+00:00,2025,5,28,17,68.55,27.22,3.16
2025-05-28 18:00:00+00:00,2025,5,28,18,12.45,26.11,2.6
2025-05-28 19:00:00+00:00,2025,5,28,19,0.0,25.21,2.17
2025-05-28 20:00:00+00:00,2025,5,28,20,0.0,24.81,2.18
2025-05-28 21:00:00+00:00,2025,5,28,21,0.0,24.5,2.19
2025-05-28 22:00:00+00:00,2025,5,28,22,0.0,24.21,2.17
2025-05-28 23:00:00+00:00,2025,5,28,23,0.0,23.95,2.1
2025-05-29 00:00:00+00:00,2025,5,29,0,0.0,23.74,1.94
2025-05-29 01:00:00+00:00,2025,5,29,1,0.0,23.59,1.82
2025-05-29 02:00:00+00:00,2025,5,29,2,0.0,23.45,1.64
2025-05-29 03:00:00+00:00,2025,5,29,3,0.0,23.39,1.39
2025-05-29 04:00:00+00:00,2025,5,29,4,0.0,23.37,1.16
2025-05-29 05:00:00+00:00,2025,5,29,5,2.8,23.41,1.11
2025-05-29 06:00:00+00:00,2025,5,29,6,56.65,23.93,1.59
2025-05-29 07:00:00+00:00,2025,5,29,7,135.05,24.96,1.69
2025-05-29 08:00:00+00:00,2025,5,29,8,242.07,26.26,1.63
2025-05-29 09:00:00+00:00,2025,5,29,9,223.0,27.95,1.26
2025-05-29 10:00:00+00:00,2025,5,29,10,263.23,29.17,1.1
2025-05-29 11:00:00+00:00,2025,5,29,11,181.85,29.92,1.18
2025-05-29 12:00:00+00:00,2025,5,29,12,121.05,30.27,1.45
2025-05-29 13:00:00+00:00,2025,5,29,13,128.3,29.88,1.57
2025-05-29 14:00:00+00:00,2025,5,29,14,104.8,29.09,1.38
2025-05-29 15:00:00+00:00,2025,5,29,15,85.03,28.36,0.98
2025-05-29 16:00:00+00:00,2025,5,29,16,62.83,27.87,0.51
2025-05-29 17:00:00+00:00,2025,5,29,17,34.47,27.12,0.7
2025-05-29 18:00:00+00:00,2025,5,29,18,9.1,26.14,1.24
2025-05-29 19:00:00+00:00,2025,5,29,19,0.0,25.35,1.83
2025-05-29 20:00:00+00:00,2025,5,29,20,0.0,24.81,2.61
2025-05-29 21:00:00+00:00,2025,5,29,21,0.0,24.39,3.44
2025-05-29 22:00:00+00:00,2025,5,29,22,0.0,24.02,4.06
2025-05-29 23:00:00+00:00,2025,5,29,23,0.0,23.53,4.24
2025-05-30 00:00:00+00:00,2025,5,30,0,0.0,23.14,3.96
2025-05-30 01:00:00+00:00,2025,5,30,1,0.0,22.81,3.46
2025-05-30 02:00:00+00:00,2025,5,30,2,0.0,22.48,3.32
2025-05-30 03:00:00+00:00,2025,5,30,3,0.0,22.15,3.46
2025-05-30 04:00:00+00:00,2025,5,30,4,0.0,21.81,3.77
2025-05-30 05:00:00+00:00,2025,5,30,5,2.3,21.5,4.07
2025-05-30 06:00:00+00:00,2025,5,30,6,44.05,21.74,4.42
2025-05-30 07:00:00+00:00,2025,5,30,7,117.78,22.76,4.89
2025-05-30 08:00:00+00:00,2025,5,30,8,202.45,24.4,5.16
2025-05-30 09:00:00+00:00,2025,5,30,9,257.17,25.92,5.09
2025-05-30 10:00:00+00:00,2025,5,30,10,343.7,27.09,4.85
2025-05-30 11:00:00+00:00,2025,5,30,11,415.85,27.85,4.62
2025-05-30 12:00:00+00:00,2025,5,30,12,470.65,28.27,4.53
2025-05-30 13:00:00+00:00,2025,5,30,13,461.45,28.53,4.53
2025-05-30 14:00:00+00:00,2025,5,30,14,384.65,28.77,4.56
2025-05-30 15:00:00+00:00,2025,5,30,15,248.15,28.76,4.69
2025-05-30 16:00:00+00:00,2025,5,30,16,146.95,28.22,4.86
2025-05-30 17:00:00+00:00,2025,5,30,17,81.88,27.27,4.98
2025-05-30 18:00:00+00:00,2025,5,30,18,16.67,25.81,4.57
2025-05-30 19:00:00+00:00,2025,5,30,19,0.0,24.34,4.14
2025-05-30 20:00:00+00:00,2025,5,30,20,0.0,23.71,4.07
2025-05-30 21:00:00+00:00,2025,5,30,21,0.0,23.37,3.85
2025-05-30 22:00:00+00:00,2025,5,30,22,0.0,23.12,3.66
2025-05-30 23:00:00+00:00,2025,5,30,23,0.0,22.98,3.53
2025-05-31 00:00:00+00:00,2025,5,31,0,0.0,22.92,3.45
2025-05-31 01:00:00+00:00,2025,5,31,1,0.0,22.85,3.28
2025-05-31 02:00:00+00:00,2025,5,31,2,0.0,22.77,3.17
2025-05-31 03:00:00+00:00,2025,5,31,3,0.0,22.62,3.01
2025-05-31 04:00:00+00:00,2025,5,31,4,0.0,22.5,3.06
2025-05-31 05:00:00+00:00,2025,5,31,5,3.67,22.4,3.35
2025-05-31 06:00:00+00:00,2025,5,31,6,67.47,22.8,3.97
2025-05-31 07:00:00+00:00,2025,5,31,7,158.48,24.01,4.48
2025-05-31 08:00:00+00:00,2025,5,31,8,254.52,25.69,5.01
2025-05-31 09:00:00+00:00,2025,5,31,9,367.38,27.07,5.28
2025-05-31 10:00:00+00:00,2025,5,31,10,561.6,28.11,5.28
2025-05-31 11:00:00+00:00,2025,5,31,11,622.17,28.98,5.13
2025-05-31 12:00:00+00:00,2025,5,31,12,706.2,29.66,4.92
2025-05-31 13:00:00+00:00,2025,5,31,13,593.83,30.03,4.78
2025-05-31 14:00:00+00:00,2025,5,31,14,408.62,29.73,4.67
2025-05-31 15:00:00+00:00,2025,5,31,15,385.3,29.22,4.51
2025-05-31 16:00:00+00:00,2025,5,31,16,263.7,28.33,4.19
2025-05-31 17:00:00+00:00,2025,5,31,17,124.7,27.4,3.76
2025-05-31 18:00:00+00:00,2025,5,31,18,26.15,26.47,3.24
2025-05-31 19:00:00+00:00,2025,5,31,19,0.0,25.69,2.72
2025-05-31 20:00:00+00:00,2025,5,31,20,0.0,25.28,2.56
2025-05-31 21:00:00+00:00,2025,5,31,21,0.0,24.94,2.35
2025-05-31 22:00:00+00:00,2025,5,31,22,0.0,24.69,2.27
2025-05-31 23:00:00+00:00,2025,5,31,23,0.0,24.55,2.14
2025-06-01 00:00:00+00:00,2025,6,1,0,0.0,24.37,1.95
2025-06-01 01:00:00+00:00,2025,6,1,1,0.0,24.21,1.83
2025-06-01 02:00:00+00:00,2025,6,1,2,0.0,24.04,1.72
2025-06-01 03:00:00+00:00,2025,6,1,3,0.0,23.92,1.62
2025-06-01 04:00:00+00:00,2025,6,1,4,0.0,23.84,1.53
2025-06-01 05:00:00+00:00,2025,6,1,5,3.8,23.79,1.53
2025-06-01 06:00:00+00:00,2025,6,1,6,66.68,24.76,2.29
2025-06-01 07:00:00+00:00,2025,6,1,7,176.68,26.32,2.18
2025-06-01 08:00:00+00:00,2025,6,1,8,263.17,28.17,1.2
2025-06-01 09:00:00+00:00,2025,6,1,9,382.95,29.9,0.38
2025-06-01 10:00:00+00:00,2025,6,1,10,551.2,31.62,0.7
2025-06-01 11:00:00+00:00,2025,6,1,11,771.3,32.98,1.14
2025-06-01 12:00:00+00:00,2025,6,1,12,885.72,33.9,1.53
2025-06-01 13:00:00+00:00,2025,6,1,13,799.4,34.28,2.01
2025-06-01 14:00:00+00:00,2025,6,1,14,663.08,34.08,2.52
2025-06-01 15:00:00+00:00,2025,6,1,15,530.88,33.26,3.1
2025-06-01 16:00:00+00:00,2025,6,1,16,376.23,31.95,3.58
2025-06-01 17:00:00+00:00,2025,6,1,17,187.65,30.15,3.83
2025-06-01 18:00:00+00:00,2025,6,1,18,34.6,28.25,3.58
2025-06-01 19:00:00+00:00,2025,6,1,19,0.0,26.94,2.94
2025-06-01 20:00:00+00:00,2025,6,1,20,0.0,26.43,2.29
2025-06-01 21:00:00+00:00,2025,6,1,21,0.0,26.23,1.74
2025-06-01 22:00:00+00:00,2025,6,1,22,0.0,26.18,1.45
2025-06-01 23:00:00+00:00,2025,6,1,23,0.0,26.18,1.54
2025-06-02 00:00:00+00:00,2025,6,2,0,0.0,26.2,1.67
2025-06-02 01:00:00+00:00,2025,6,2,1,0.0,26.26,1.98
2025-06-02 02:00:00+00:00,2025,6,2,2,0.0,26.27,2.38
2025-06-02 03:00:00+00:00,2025,6,2,3,0.0,26.27,2.54
2025-06-02 04:00:00+00:00,2025,6,2,4,0.0,26.29,2.59
2025-06-02 05:00:00+00:00,2025,6,2,5,4.2,26.24,2.27
2025-06-02 06:00:00+00:00,2025,6,2,6,69.32,26.96,2.65
2025-06-02 07:00:00+00:00,2025,6,2,7,215.6,27.78,3.14
2025-06-02 08:00:00+00:00,2025,6,2,8,374.65,29.01,3.38
2025-06-02 09:00:00+00:00,2025,6,2,9,581.6,30.53,3.39
2025-06-02 10:00:00+00:00,2025,6,2,10,641.12,31.58,3.49
2025-06-02 11:00:00+00:00,2025,6,2,11,774.12,31.99,3.71
2025-06-02 12:00:00+00:00,2025,6,2,12,717.4,31.8,3.86
2025-06-02 13:00:00+00:00,2025,6,2,13,733.55,31.76,3.71
2025-06-02 14:00:00+00:00,2025,6,2,14,632.78,31.92,3.4
2025-06-02 15:00:00+00:00,2025,6,2,15,486.77,31.69,3.01
2025-06-02 16:00:00+00:00,2025,6,2,16,298.5,31.13,2.71
2025-06-02 17:00:00+00:00,2025,6,2,17,132.75,30.24,2.35
2025-06-02 18:00:00+00:00,2025,6,2,18,23.77,28.97,1.66
2025-06-02 19:00:00+00:00,2025,6,2,19,0.0,28.02,1.22
2025-06-02 20:00:00+00:00,2025,6,2,20,0.0,27.63,1.06
2025-06-02 21:00:00+00:00,2025,6,2,21,0.0,27.35,0.88
2025-06-02 22:00:00+00:00,2025,6,2,22,0.0,27.12,0.8
2025-06-02 23:00:00+00:00,2025,6,2,23,0.0,26.9,0.77
2025-06-03 00:00:00+00:00,2025,6,3,0,0.0,26.69,0.8
2025-06-03 01:00:00+00:00,2025,6,3,1,0.0,26.48,0.79
2025-06-03 02:00:00+00:00,2025,6,3,2,0.0,26.34,0.69
2025-06-03 03:00:00+00:00,2025,6,3,3,0.0,26.25,0.62
2025-06-03 04:00:00+00:00,2025,6,3,4,0.0,26.09,0.68
2025-06-03 05:00:00+00:00,2025,6,3,5,3.05,25.91,0.84
2025-06-03 06:00:00+00:00,2025,6,3,6,45.78,26.43,1.49
2025-06-03 07:00:00+00:00,2025,6,3,7,135.25,26.99,1.88
2025-06-03 08:00:00+00:00,2025,6,3,8,258.62,27.67,2.26
2025-06-03 09:00:00+00:00,2025,6,3,9,360.7,28.47,2.57
2025-06-03 10:00:00+00:00,2025,6,3,10,550.67,29.32,3.05
2025-06-03 11:00:00+00:00,2025,6,3,11,682.12,30.03,3.74
2025-06-03 12:00:00+00:00,2025,6,3,12,693.4,29.97,3.95
2025-06-03 13:00:00+00:00,2025,6,3,13,656.0,29.41,3.77
2025-06-03 14:00:00+00:00,2025,6,3,14,493.7,28.95,3.83
2025-06-03 15:00:00+00:00,2025,6,3,15,283.38,28.47,3.32
2025-06-03 16:00:00+00:00,2025,6,3,16,171.85,28.13,2.87
2025-06-03 17:00:00+00:00,2025,6,3,17,82.5,27.75,1.93
2025-06-03 18:00:00+00:00,2025,6,3,18,13.45,27.3,0.96
2025-06-03 19:00:00+00:00,2025,6,3,19,0.0,26.93,0.89
2025-06-03 20:00:00+00:00,2025,6,3,20,0.0,26.77,1.35
2025-06-03 21:00:00+00:00,2025,6,3,21,0.0,26.66,2.04
2025-06-03 22:00:00+00:00,2025,6,3,22,0.0,26.49,2.59
2025-06-03 23:00:00+00:00,2025,6,3,23,0.0,26.29,2.82
2025-06-04 00:00:00+00:00,2025,6,4,0,0.0,26.09,2.99
2025-06-04 01:00:00+00:00,2025,6,4,1,0.0,25.73,3.18
2025-06-04 02:00:00+00:00,2025,6,4,2,0.0,25.32,3.3
2025-06-04 03:00:00+00:00,2025,6,4,3,0.0,24.89,3.49
2025-06-04 04:00:00+00:00,2025,6,4,4,0.0,24.44,3.58
2025-06-04 05:00:00+00:00,2025,6,4,5,2.3,24.05,3.43
2025-06-04 06:00:00+00:00,2025,6,4,6,34.35,24.14,3.79
2025-06-04 07:00:00+00:00,2025,6,4,7,96.55,24.93,4.14
2025-06-04 08:00:00+00:00,2025,6,4,8,158.88,26.17,4.11
2025-06-04 09:00:00+00:00,2025,6,4,9,171.18,27.8,3.85
2025-06-04 10:00:00+00:00,2025,6,4,10,246.12,29.17,3.31
2025-06-04 11:00:00+00:00,2025,6,4,11,235.05,29.87,2.91
2025-06-04 12:00:00+00:00,2025,6,4,12,274.83,30.23,2.64
2025-06-04 13:00:00+00:00,2025,6,4,13,355.62,30.21,2.46
2025-06-04 14:00:00+00:00,2025,6,4,14,247.73,30.0,2.37
2025-06-04 15:00:00+00:00,2025,6,4,15,150.38,29.48,2.44
2025-06-04 16:00:00+00:00,2025,6,4,16,121.9,28.52,2.73
2025-06-04 17:00:00+00:00,2025,6,4,17,66.07,27.27,3.17
2025-06-04 18:00:00+00:00,2025,6,4,18,11.48,25.88,3.4
2025-06-04 19:00:00+00:00,2025,6,4,19,0.0,24.81,3.42
2025-06-04 20:00:00+00:00,2025,6,4,20,0.0,24.21,3.39
2025-06-04 21:00:00+00:00,2025,6,4,21,0.0,23.77,3.1
2025-06-04 22:00:00+00:00,2025,6,4,22,0.0,23.48,2.86
2025-06-04 23:00:00+00:00,2025,6,4,23,0.0,23.24,2.57
2025-06-05 00:00:00+00:00,2025,6,5,0,0.0,23.04,2.3
2025-06-05 01:00:00+00:00,2025,6,5,1,0.0,22.86,2.06
2025-06-05 02:00:00+00:00,2025,6,5,2,0.0,22.69,1.89
2025-06-05 03:00:00+00:00,2025,6,5,3,0.0,22.5,1.79
2025-06-05 04:00:00+00:00,2025,6,5,4,0.0,22.3,1.74
2025-06-05 05:00:00+00:00,2025,6,5,5,2.35,22.18,1.74
2025-06-05 06:00:00+00:00,2025,6,5,6,47.78,23.26,2.49
2025-06-05 07:00:00+00:00,2025,6,5,7,119.85,24.79,2.86
2025-06-05 08:00:00+00:00,2025,6,5,8,208.88,27.13,2.77
2025-06-05 09:00:00+00:00,2025,6,5,9,334.25,28.98,2.15
2025-06-05 10:00:00+00:00,2025,6,5,10,421.23,30.31,1.56
2025-06-05 11:00:00+00:00,2025,6,5,11,512.7,31.44,1.2
2025-06-05 12:00:00+00:00,2025,6,5,12,553.75,32.36,0.88
2025-06-05 13:00:00+00:00,2025,6,5,13,630.72,33.06,0.58
2025-06-05 14:00:00+00:00,2025,6,5,14,564.53,33.35,0.42
2025-06-05 15:00:00+00:00,2025,6,5,15,412.17,33.14,0.65
2025-06-05 16:00:00+00:00,2025,6,5,16,224.57,32.42,1.02
2025-06-05 17:00:00+00:00,2025,6,5,17,108.28,31.2,1.45
2025-06-05 18:00:00+00:00,2025,6,5,18,23.1,29.18,2.12
2025-06-05 19:00:00+00:00,2025,6,5,19,0.0,26.73,2.79
2025-06-05 20:00:00+00:00,2025,6,5,20,0.0,25.5,2.9
2025-06-05 21:00:00+00:00,2025,6,5,21,0.0,24.9,2.67
2025-06-05 22:00:00+00:00,2025,6,5,22,0.0,24.51,2.36
2025-06-05 23:00:00+00:00,2025,6,5,23,0.0,24.22,2.07
2025-06-06 00:00:00+00:00,2025,6,6,0,0.0,24.01,1.85
2025-06-06 01:00:00+00:00,2025,6,6,1,0.0,23.79,1.67
2025-06-06 02:00:00+00:00,2025,6,6,2,0.0,23.61,1.55
2025-06-06 03:00:00+00:00,2025,6,6,3,0.0,23.5,1.5
2025-06-06 04:00:00+00:00,2025,6,6,4,0.0,23.44,1.52
2025-06-06 05:00:00+00:00,2025,6,6,5,3.8,23.47,1.52
2025-06-06 06:00:00+00:00,2025,6,6,6,70.75,24.32,2.16
2025-06-06 07:00:00+00:00,2025,6,6,7,179.68,25.74,2.02
2025-06-06 08:00:00+00:00,2025,6,6,8,308.77,28.16,1.43
2025-06-06 09:00:00+00:00,2025,6,6,9,544.25,30.48,1.15
2025-06-06 10:00:00+00:00,2025,6,6,10,794.95,32.4,1.24
2025-06-06 11:00:00+00:00,2025,6,6,11,882.38,33.68,1.15
2025-06-06 12:00:00+00:00,2025,6,6,12,952.7,34.39,0.85
2025-06-06 13:00:00+00:00,2025,6,6,13,859.78,34.66,0.54
2025-06-06 14:00:00+00:00,2025,6,6,14,750.5,34.3,0.64
